Champion,Rune1,Rune2,Rune3,Rune4,Rune5,Rune6,Rune7,Rune8,Rune9,Rune10,Pick Rate,Win Rate
Yasuo,Conqueror,Triumph,Legend: Alacrity,Last Stand,Taste of Blood,,Ravenous Hunter,Attack Speed,Adaptive Force,Armor,1.06%,0.4554
Yasuo,Fleet Footwork,Triumph,Legend: Alacrity,Coup de Grace,Taste of Blood,,Ravenous Hunter,Attack Speed,Adaptive Force,Magic Resist,3.37%,0.4675
Yasuo,Fleet Footwork,Triumph,Legend: Alacrity,Coup de Grace,Taste of Blood,,Ravenous Hunter,Attack Speed,Adaptive Force,Armor,1.98%,0.4698
Yasuo,Fleet Footwork,Triumph,Legend: Alacrity,Coup de Grace,Taste of Blood,,Ravenous Hunter,Attack Speed,Adaptive Force,Health,0.25%,0.4848
Yasuo,Fleet Footwork,Triumph,Legend: Alacrity,Last Stand,Taste of Blood,,Ravenous Hunter,Attack Speed,Adaptive Force,Magic Resist,0.17%,0.4783
Yasuo,Fleet Footwork,Triumph,Legend: Alacrity,Coup de Grace,Sudden Impact,,Ravenous Hunter,Attack Speed,Adaptive Force,Magic Resist,0.12%,0.4375
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,Demolish,Bone Plating,,Adaptive Force,Adaptive Force,Armor,10.50%,0.4808
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,,Conditioning,Overgrowth,Adaptive Force,Adaptive Force,Armor,4.62%,0.5284
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,Demolish,Bone Plating,,Attack Speed,Adaptive Force,Armor,3.41%,0.4852
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,Demolish,Bone Plating,,Adaptive Force,Adaptive Force,Magic Resist,2.75%,0.4632
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,,Bone Plating,Overgrowth,Adaptive Force,Adaptive Force,Armor,1.98%,0.5102
Yorick,Grasp of the Undying,Demolish,Second Wind,Overgrowth,Overheal,Legend: Bloodline,,Adaptive Force,Adaptive Force,Armor,1.17%,0.5000
Yorick,Grasp of the Undying,Demolish,Second Wind,Overgrowth,Overheal,Legend: Bloodline,,Adaptive Force,Armor,Armor,1.05%,0.5385
Yorick,Grasp of the Undying,Demolish,Bone Plating,Overgrowth,,Legend: Alacrity,Coup de Grace,Attack Speed,Armor,Health,0.40%,0.6000
Yorick,Grasp of the Undying,Demolish,Bone Plating,Overgrowth,Overheal,Legend: Bloodline,,Adaptive Force,Armor,Armor,0.36%,0.6111
Yorick,Grasp of the Undying,Demolish,Second Wind,Overgrowth,Overheal,Legend: Bloodline,,Attack Speed,Adaptive Force,Armor,0.30%,0.5333
Yorick,Conqueror,Overheal,Legend: Bloodline,Coup de Grace,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,0.67%,0.3939
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,,Biscuit Delivery,Time Warp Tonic,Attack Speed,Adaptive Force,Armor,0.40%,0.7000
Yorick,Conqueror,Triumph,Legend: Bloodline,Last Stand,,Futures Market,Approach Velocity,Adaptive Force,Adaptive Force,Armor,0.28%,0.7143
Yorick,Conqueror,Overheal,Legend: Bloodline,Coup de Grace,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,0.26%,0.6154
Yorick,Conqueror,Triumph,Legend: Tenacity,Last Stand,Magical Footwear,,Time Warp Tonic,Attack Speed,Adaptive Force,Armor,0.22%,0.2727
Yorick,Grasp of the Undying,Demolish,Bone Plating,Overgrowth,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,0.38%,0.4211
Yorick,Grasp of the Undying,Demolish,Conditioning,Overgrowth,Magical Footwear,Biscuit Delivery,,CDR,Armor,Health,0.32%,0.3750
Yorick,Grasp of the Undying,Demolish,Second Wind,Overgrowth,,Biscuit Delivery,Time Warp Tonic,Attack Speed,Armor,Health,0.30%,0.4000
Yorick,Grasp of the Undying,Demolish,Bone Plating,Overgrowth,Magical Footwear,,Approach Velocity,Attack Speed,Adaptive Force,Armor,0.28%,0.3571
Yorick,Grasp of the Undying,Demolish,Bone Plating,Overgrowth,Magical Footwear,,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,0.26%,0.5385
Yuumi,Summon Aery,Manaflow Band,Absolute Focus,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,24.57%,0.4971
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,12.38%,0.5060
Yuumi,Summon Aery,Manaflow Band,Transcendence,Gathering Storm,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,5.64%,0.5143
Yuumi,Summon Aery,Manaflow Band,Absolute Focus,Gathering Storm,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,3.78%,0.5126
Yuumi,Summon Aery,Manaflow Band,Absolute Focus,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Health,3.69%,0.5255
Yuumi,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,5.84%,0.4764
Yuumi,Arcane Comet,Manaflow Band,Transcendence,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,3.56%,0.4728
Yuumi,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,1.74%,0.4924
Yuumi,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Health,1.47%,0.4676
Yuumi,Arcane Comet,Manaflow Band,Transcendence,Gathering Storm,Presence of Mind,,Cut Down,Adaptive Force,Adaptive Force,Armor,1.30%,0.4469
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.60%,0.4489
Yuumi,Summon Aery,Manaflow Band,Absolute Focus,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.36%,0.4741
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Health,0.30%,0.5478
Yuumi,Summon Aery,Manaflow Band,Transcendence,Gathering Storm,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.16%,0.4068
Yuumi,Summon Aery,Manaflow Band,Transcendence,Gathering Storm,,Futures Market,Cosmic Insight,Adaptive Force,Adaptive Force,Health,0.15%,0.6034
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,Font of Life,,Revitalize,Adaptive Force,Adaptive Force,Armor,0.21%,0.4875
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,Font of Life,,Revitalize,CDR,Adaptive Force,Armor,0.18%,0.4328
Yuumi,Summon Aery,Manaflow Band,Transcendence,Gathering Storm,,Bone Plating,Revitalize,Adaptive Force,Adaptive Force,Armor,0.16%,0.4355
Yuumi,Summon Aery,Manaflow Band,Transcendence,Gathering Storm,Font of Life,,Revitalize,Adaptive Force,Adaptive Force,Armor,0.16%,0.5161
Yuumi,Summon Aery,Manaflow Band,Transcendence,Scorch,Font of Life,,Revitalize,CDR,Adaptive Force,Magic Resist,0.15%,0.3966
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Magical Footwear,,Cosmic Insight,CDR,Armor,Health,37.05%,0.5273
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Magical Footwear,,Cosmic Insight,CDR,Armor,Magic Resist,4.44%,0.5058
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Magical Footwear,,Cosmic Insight,CDR,Armor,Armor,2.78%,0.5365
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Magical Footwear,,Cosmic Insight,CDR,Adaptive Force,Armor,1.24%,0.5132
Zac,Aftershock,Font of Life,Bone Plating,Revitalize,Magical Footwear,,Cosmic Insight,CDR,Armor,Health,1.12%,0.5138
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Cheap Shot,,Ravenous Hunter,CDR,Armor,Magic Resist,7.91%,0.5188
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Cheap Shot,,Ravenous Hunter,CDR,Armor,Health,6.56%,0.5342
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Cheap Shot,,Ravenous Hunter,CDR,Armor,Armor,2.16%,0.5237
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Cheap Shot,,Ravenous Hunter,CDR,Magic Resist,Armor,1.82%,0.5084
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Cheap Shot,,Ravenous Hunter,CDR,Adaptive Force,Armor,0.87%,0.5059
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Triumph,Legend: Tenacity,,CDR,Armor,Health,1.01%,0.5445
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Triumph,Legend: Tenacity,,CDR,Armor,Magic Resist,0.53%,0.5174
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Triumph,Legend: Tenacity,,CDR,Armor,Armor,0.39%,0.5969
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Triumph,Legend: Tenacity,,Attack Speed,Armor,Health,0.24%,0.5652
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Triumph,Legend: Tenacity,,Attack Speed,Adaptive Force,Armor,0.18%,0.5556
Zac,Aftershock,Font of Life,Conditioning,Revitalize,,Transcendence,Waterwalking,CDR,Armor,Health,0.18%,0.4545
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Nimbus Cloak,Transcendence,,CDR,Armor,Health,0.17%,0.5679
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Nimbus Cloak,Transcendence,,CDR,Armor,Armor,0.14%,0.4706
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Nimbus Cloak,,Waterwalking,CDR,Armor,Health,0.12%,0.5763
Zac,Aftershock,Font of Life,Conditioning,Revitalize,Nimbus Cloak,,Waterwalking,Attack Speed,Adaptive Force,Armor,0.07%,0.5455
Zed,Electrocute,Taste of Blood,Zombie Ward,Ultimate Hunter,,Transcendence,Scorch,Adaptive Force,Adaptive Force,Magic Resist,11.33%,0.5044
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,,Transcendence,Scorch,Adaptive Force,Adaptive Force,Magic Resist,7.70%,0.5151
Zed,Electrocute,Taste of Blood,Zombie Ward,Ultimate Hunter,,Transcendence,Scorch,Adaptive Force,Adaptive Force,Armor,5.81%,0.4744
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,,Transcendence,Scorch,Adaptive Force,Adaptive Force,Armor,4.15%,0.5140
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,Nullifying Orb,,Scorch,Adaptive Force,Adaptive Force,Magic Resist,1.46%,0.5269
Zed,Electrocute,Sudden Impact,Eyeball Collection,Ultimate Hunter,Triumph,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,6.17%,0.5027
Zed,Electrocute,Sudden Impact,Eyeball Collection,Ultimate Hunter,Triumph,,Coup de Grace,Adaptive Force,Adaptive Force,Armor,4.02%,0.4722
Zed,Electrocute,Sudden Impact,Eyeball Collection,Ultimate Hunter,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,2.48%,0.4933
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,2.33%,0.4920
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,Triumph,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,2.23%,0.5148
Zed,Conqueror,Presence of Mind,Legend: Tenacity,Coup de Grace,Taste of Blood,,Ultimate Hunter,Adaptive Force,Adaptive Force,Armor,1.03%,0.5524
Zed,Conqueror,Presence of Mind,Legend: Tenacity,Coup de Grace,Taste of Blood,,Ultimate Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.78%,0.4734
Zed,Conqueror,Presence of Mind,Legend: Alacrity,Coup de Grace,Taste of Blood,,Ultimate Hunter,Adaptive Force,Adaptive Force,Armor,0.25%,0.4426
Zed,Conqueror,Presence of Mind,Legend: Alacrity,Cut Down,Sudden Impact,,Ultimate Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.22%,0.5926
Zed,Conqueror,Presence of Mind,Legend: Alacrity,Coup de Grace,Taste of Blood,,Ultimate Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.20%,0.5714
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,0.32%,0.5128
Zed,Electrocute,Taste of Blood,Eyeball Collection,Ultimate Hunter,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.23%,0.5536
Zed,Electrocute,Taste of Blood,Zombie Ward,Ultimate Hunter,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,0.15%,0.3784
Zed,Electrocute,Sudden Impact,Eyeball Collection,Ultimate Hunter,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,0.11%,0.3846
Zed,Electrocute,Sudden Impact,Eyeball Collection,Ultimate Hunter,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.07%,0.5000
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Magical Footwear,Minion Dematerializer,,Adaptive Force,Adaptive Force,Magic Resist,7.08%,0.5061
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Scorch,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,3.78%,0.5076
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Magical Footwear,Minion Dematerializer,,Adaptive Force,Adaptive Force,Armor,3.12%,0.4312
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Gathering Storm,Magical Footwear,,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,2.55%,0.5281
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Magic Resist,2.23%,0.3718
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Gathering Storm,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,1.40%,0.4286
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Scorch,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,1.15%,0.4000
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Scorch,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Armor,0.80%,0.3929
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Presence of Mind,,Coup de Grace,Adaptive Force,Adaptive Force,Magic Resist,0.72%,0.5200
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Presence of Mind,,Cut Down,Attack Speed,Adaptive Force,Magic Resist,0.57%,0.4500
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.83%,0.5517
Ziggs,Arcane Comet,Manaflow Band,Transcendence,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.72%,0.4800
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Armor,0.66%,0.4348
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.63%,0.5455
Ziggs,Arcane Comet,Manaflow Band,Absolute Focus,Gathering Storm,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Health,0.49%,0.5882
Ziggs,Dark Harvest,Taste of Blood,Eyeball Collection,Ravenous Hunter,Manaflow Band,Transcendence,,Adaptive Force,Adaptive Force,Magic Resist,0.26%,0.3333
Ziggs,Dark Harvest,Cheap Shot,Eyeball Collection,Ultimate Hunter,Manaflow Band,,Gathering Storm,Adaptive Force,Adaptive Force,Magic Resist,0.17%,0.3333
Ziggs,Dark Harvest,Taste of Blood,Eyeball Collection,Ravenous Hunter,Manaflow Band,,Gathering Storm,Adaptive Force,Adaptive Force,Magic Resist,0.17%,0.6667
Ziggs,Dark Harvest,Taste of Blood,Eyeball Collection,Ravenous Hunter,Manaflow Band,,Gathering Storm,Attack Speed,Adaptive Force,Magic Resist,0.17%,0.3333
Ziggs,Dark Harvest,Cheap Shot,Eyeball Collection,Ravenous Hunter,,Absolute Focus,Scorch,Adaptive Force,Adaptive Force,Health,0.17%,0.5000
Zilean,Summon Aery,Manaflow Band,Celerity,Waterwalking,Cheap Shot,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,23.91%,0.5280
Zilean,Summon Aery,Manaflow Band,Celerity,Waterwalking,Cheap Shot,,Relentless Hunter,CDR,Adaptive Force,Armor,3.95%,0.5419
Zilean,Summon Aery,Manaflow Band,Celerity,Scorch,Cheap Shot,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,1.69%,0.4705
Zilean,Summon Aery,Manaflow Band,Celerity,Waterwalking,Cheap Shot,,Relentless Hunter,Adaptive Force,Adaptive Force,Health,1.41%,0.5096
Zilean,Summon Aery,Manaflow Band,Celerity,Waterwalking,Cheap Shot,,Relentless Hunter,Adaptive Force,Armor,Armor,1.30%,0.5430
Zilean,Summon Aery,Manaflow Band,Transcendence,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,1.54%,0.5288
Zilean,Summon Aery,Manaflow Band,Celerity,Waterwalking,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.96%,0.5520
Zilean,Summon Aery,Manaflow Band,Celerity,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.52%,0.5441
Zilean,Summon Aery,Manaflow Band,Transcendence,Scorch,Perfect Timing,Biscuit Delivery,,Adaptive Force,Adaptive Force,Armor,0.40%,0.5437
Zilean,Summon Aery,Manaflow Band,Transcendence,Scorch,Perfect Timing,,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,0.39%,0.5200
Zilean,Glacial Augment,Perfect Timing,Futures Market,Cosmic Insight,Cheap Shot,,Ingenious Hunter,Adaptive Force,Adaptive Force,Armor,0.76%,0.5381
Zilean,Glacial Augment,Magical Footwear,Biscuit Delivery,Cosmic Insight,Cheap Shot,,Ingenious Hunter,CDR,Adaptive Force,Armor,0.73%,0.4842
Zilean,Glacial Augment,Perfect Timing,Biscuit Delivery,Cosmic Insight,Cheap Shot,,Ingenious Hunter,CDR,Adaptive Force,Armor,0.51%,0.5414
Zilean,Glacial Augment,Magical Footwear,Biscuit Delivery,Cosmic Insight,Cheap Shot,,Ingenious Hunter,Adaptive Force,Adaptive Force,Armor,0.47%,0.5868
Zilean,Glacial Augment,Perfect Timing,Biscuit Delivery,Cosmic Insight,Cheap Shot,,Ingenious Hunter,Adaptive Force,Adaptive Force,Armor,0.39%,0.4900
Zilean,Glacial Augment,Perfect Timing,Biscuit Delivery,Cosmic Insight,Manaflow Band,Transcendence,,Adaptive Force,Adaptive Force,Armor,0.74%,0.4844
Zilean,Glacial Augment,Magical Footwear,Biscuit Delivery,Cosmic Insight,Manaflow Band,Transcendence,,Adaptive Force,Adaptive Force,Armor,0.42%,0.5364
Zilean,Glacial Augment,Magical Footwear,Biscuit Delivery,Cosmic Insight,,Celerity,Waterwalking,Adaptive Force,Adaptive Force,Armor,0.18%,0.5833
Zilean,Glacial Augment,Perfect Timing,Futures Market,Cosmic Insight,Manaflow Band,Transcendence,,Adaptive Force,Adaptive Force,Armor,0.18%,0.5208
Zilean,Glacial Augment,Magical Footwear,Biscuit Delivery,Cosmic Insight,Manaflow Band,Transcendence,,CDR,Adaptive Force,Armor,0.17%,0.5111
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,,Minion Dematerializer,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,7.50%,0.4539
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,5.98%,0.4795
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,,Minion Dematerializer,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,3.24%,0.4989
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,3.21%,0.4766
Zoe,Summon Aery,Nimbus Cloak,Absolute Focus,Scorch,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,1.30%,0.5092
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,9.87%,0.4986
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,5.03%,0.5264
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,,Minion Dematerializer,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,2.99%,0.5211
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,,Minion Dematerializer,Time Warp Tonic,Adaptive Force,Adaptive Force,Armor,1.24%,0.5205
Zoe,Electrocute,Taste of Blood,Ghost Poro,Ravenous Hunter,,Biscuit Delivery,Time Warp Tonic,Adaptive Force,Adaptive Force,Magic Resist,0.77%,0.4622
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,Nimbus Cloak,Transcendence,,Adaptive Force,Adaptive Force,Magic Resist,2.32%,0.5469
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,Nimbus Cloak,,Scorch,Adaptive Force,Adaptive Force,Magic Resist,1.15%,0.5134
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,Nimbus Cloak,Transcendence,,Adaptive Force,Adaptive Force,Armor,0.88%,0.5019
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,Nimbus Cloak,Absolute Focus,,Adaptive Force,Adaptive Force,Magic Resist,0.85%,0.5542
Zoe,Electrocute,Taste of Blood,Eyeball Collection,Ravenous Hunter,Manaflow Band,Transcendence,,Adaptive Force,Adaptive Force,Magic Resist,0.64%,0.4762
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.63%,0.5272
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Armor,0.29%,0.4824
Zoe,Summon Aery,Manaflow Band,Transcendence,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.24%,0.4648
Zoe,Summon Aery,Nimbus Cloak,Absolute Focus,Scorch,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.20%,0.5932
Zoe,Summon Aery,Nimbus Cloak,Transcendence,Gathering Storm,Taste of Blood,,Ravenous Hunter,Adaptive Force,Adaptive Force,Magic Resist,0.16%,0.5217
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,Taste of Blood,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,11.53%,0.5310
Zyra,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Taste of Blood,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,5.46%,0.5687
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,Cheap Shot,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,1.44%,0.5280
Zyra,Arcane Comet,Manaflow Band,Celerity,Scorch,Taste of Blood,,Relentless Hunter,Adaptive Force,Adaptive Force,Armor,1.27%,0.5000
Zyra,Arcane Comet,Manaflow Band,Celerity,Scorch,Taste of Blood,,Relentless Hunter,Adaptive Force,Magic Resist,Armor,1.25%,0.5278
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,Perfect Timing,,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,3.43%,0.5185
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,Perfect Timing,Biscuit Delivery,,Adaptive Force,Adaptive Force,Armor,2.77%,0.4625
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,,Biscuit Delivery,Cosmic Insight,Adaptive Force,Adaptive Force,Armor,1.65%,0.4476
Zyra,Arcane Comet,Manaflow Band,Absolute Focus,Scorch,Perfect Timing,Biscuit Delivery,,Adaptive Force,Adaptive Force,Armor,1.23%,0.4860
Zyra,Arcane Comet,Manaflow Band,Transcendence,Scorch,Perfect Timing,,Cosmic Insight,Adaptive Force,Adaptive Force,Health,1.22%,0.4434
Zyra,Electrocute,Taste of Blood,Zombie Ward,Relentless Hunter,Manaflow Band,,Scorch,Adaptive Force,Adaptive Force,Armor,1.30%,0.5664
