LABEL,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Xin Zhao,Yasuo,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Trundle,0.600849578,0.379792109,0.491053714,0.422623374,0.715012782,0.486999146,0.363034811,0.479486377,0.417003629,0.448987525,0.465412523,0.498021169,0.480427821,0.471735761,0.538845327,0.484044921,0.568665371,0.560140473,0.481779914,0.332263443,0.774052318,0.715058444,0.487641101,0.579615076,0.594021385,0.393378699,0.467726359,0.513282255,0.579088494,0.513623329,0.442308106,0.507512321,0.519351613,0.55845662,0.474938394,0.471502141,0.61427973,0.518080353,0.642765578,0.568774669,0.532269056,0.54219485,0.460559653,0.634474464,0.579974836,0.5,0.50928834,0.406036967,0.5,0.460716542,0.683673767,0.555986803,0.546950903,0.311352964,0.559842812,0.389159069,0.646578469,0.71006738,0.447486282,0.506066957,0.439195993,0.58374815,0.538854134,0.51753918,0.537335082,0.395888705,0.464043676,0.515461025,0.423553495,0.527828155,0.63619897,0.482527908,0.464616429,0.41869525,0.464730779,0.548877812,0.466101423,0.452117602,0.70462946,0.528150074,0.917242174,0.640338691,0.533539757,0.422751253,0.375454997,0.484069393,0.457493818,0.467999192,0.495814303,0.487496352,0.730694925,0.490687936,0.616613041,0.520582885,0.559021744,0.506724497,0.6504895,0.423682533,0.470918805,0.473568542,0.704029399,0.282859241,0.686373097,0.304847002,0.643744929,0.49752822,0.542816732,0.282282521,0.501922305,0.55290779,0.436150463,0.571731828,0.484717939,0.521803568,0.467158142,0.482220513,0.454278917,0.478686669,0,0.542917883,0.407929735,0.510571613,0.350173141,0.641502506,0.478686669,0.534804939,0.459321452,0.44829074,0.738400021,0.514782003,0.525160377,0.383106851,0.801857655,0.47677915,0.41075422,0.615092881,0.60269882,0.257531343,0.471507036,0.785358345,0.489452519,0.365434381,0.524217511,0.508960373,0.528510886
Tryndamere,0.589651296,0.544409242,0.619522905,0.493151741,0.431945712,0.624249234,0.574264441,0.510398285,0.58367963,0.542803837,0.430716935,0.424790959,0.380293389,0.478417957,0.55312815,0.511687292,0.489987083,0.624577085,0.555121312,0.627540032,0.528436799,0.53801548,0.517404739,0.560802517,0.513272929,0.508655703,0.491491999,0.53902977,0.761527365,0.597762766,0.562284847,0.553457653,0.360956423,0.707393587,0.462357291,0.436118757,0.54876665,0.585153209,0.441120409,0.585093329,0.456530824,0.448401937,0.524673221,0.760770745,0.613271635,0.461653569,0.595317586,0.473682938,0.490002649,0.547015952,0.469090273,0.495610041,0.528188017,0.768523924,0.385860487,0.487743491,0.546656612,0.419474117,0.588856717,0.494361914,0.513710818,0.473364503,0.542933291,0.585322255,0.572019977,0.442537554,0.505836552,0.407131205,0.516828037,0.589676652,0.400367686,0.605954523,0.698974148,0.545630735,0.432611537,0.614945562,0.489522019,0.522250883,0.497134759,0.48818238,0.470613508,0.462096473,0.478539595,0.36508249,0.671566338,0.433826708,0.573263019,0.59387366,0.537984757,0.466951113,0.405527729,0.46026379,0.625973713,0.716430814,0.781036906,0.679422787,0.508883623,0.497214267,0.598990086,0.585100082,0.468314373,0.308978326,0.472353658,0.547222773,0.573111141,0.522927889,0.494129905,0.588490032,0.439179439,0.616425084,0.541248648,0.613867217,0.602582778,0.493662228,0.671462534,0.60045439,0.519183345,0.495978232,0.542917883,0,0.771643318,0.54014742,0.542803352,0.655010002,0.429608845,0.637751605,0.569271353,0.542158572,0.407670999,0.567581056,0.54414593,0.751184994,0.525946171,0.396210808,0.496545504,0.537744293,0.747717342,0.523605828,0.518162332,0.579139763,0.588521228,0.671765351,0.571491176,0.490315809,0.455570237
Twisted Fate,0.545802227,0.649098911,0.663936389,0.363945915,0.490879873,0.703991605,0.537939608,0.559854765,0.60020266,0.526139162,0.617119989,0.404569604,0.539006413,0.625636364,0.543957474,0.612585144,0.464422488,0.646709618,0.458577149,0.581330836,0.64391495,0.550338218,0.598311684,0.481569692,0.546037632,0.528643723,0.541620837,0.45301838,0.420971935,0.781494055,0.747003639,0.487171395,0.397204159,0.587665303,0.563960419,0.535495471,0.52032224,0.538496688,0.506559293,0.719555119,0.540113523,0.512315015,0.504494241,0.527086974,0.660120969,0.533114832,0.635342736,0.512274568,0.531442919,0.581647758,0.397779334,0.550302144,0.728744338,0.7916242,0.496047427,0.371617286,0.467825342,0.480981077,0.407686384,0.535620108,0.618612737,0.505254223,0.521704223,0.724874091,0.595739122,0.553959011,0.594658781,0.601193319,0.670508485,0.553035333,0.384921871,0.582401739,0.489070715,0.772169684,0.53412011,0.650053708,0.565639111,0.451268855,0.406440692,0.559474135,0.50822926,0.53146034,0.548088134,0.412008256,0.638472828,0.424420626,0.654411495,0.760853205,0.248366343,0.637234283,0.473057106,0.543017828,0.660601344,0.606167084,0.462632287,0.588604648,0.643268668,0.478424528,0.620692442,0.603869789,0.50656409,0.539654546,0.460384647,0.589595014,0.442706016,0.530106576,0.451215789,0.647983727,0.5392692,0.639627738,0.708967698,0.5546486,0.575535057,0.697278925,0.597942103,0.494560017,0.532960081,0.447968242,0.407929735,0.771643318,0,0.443992602,0.506809726,0.432971465,0.482812536,0.509207756,0.766621533,0.513316003,0.45325477,0.745976701,0.687520408,0.537784598,0.453064117,0.481723629,0.776800113,0.497923437,0.778804143,0.634887283,0.586415609,0.541067664,0.768211644,0.647783966,0.618840348,0.659923897,0.513525947
Twitch,0.63488838,0.474277882,0.505462211,0.461555405,0.497780426,0.506536869,0.460981605,0.455742466,0.549990157,0.457207292,0.5,0.531942207,0.536486571,0.466380346,0.46481877,0.38464321,0.717341135,0.687276681,0.495659128,0.468708654,0.543228367,0.337517227,0.17781295,0.369996184,0.342967623,0.632470064,0.689315513,0.737037596,0.520747756,0.437760844,0.478390634,0.46179596,0.475315317,0.541533546,0.663692045,0.572123864,0.596564588,0.410774636,0.532297819,0.446900494,0.551785009,0.46273959,0.601283785,0.517924616,0.533996127,0.558588211,0.739166179,0.252781432,0.490328116,0.523614138,0.566538956,0.500945669,0.497958543,0.43375946,0.50529094,0.440975145,0.769716618,0.523818265,0.502881559,0.400551168,0.484311881,0.751466062,0.540134953,0.510968219,0.502536539,0.471374577,0.527742694,0.681259145,0.491448155,0.459687427,0.340006065,0.700589986,0.460885549,0.469301577,0.531795223,0.597118597,0.468204723,0.470289659,0.532536257,0.604064543,0.504309246,0.486895375,0.504328006,0.464329333,0.659885166,0.461229513,0.477884271,0.728802154,0.585141684,0.465377202,0.507495912,0.503648706,0.529713092,0.528669752,0.511622072,0.54365207,0.53022485,0.593167453,0.668317793,0.384850554,0.347301052,0.467876564,0.363067686,0.504513708,0.5,0.186374803,0.539298005,0.485388345,0.566226774,0.605105031,0.607942921,0.458117583,0.623725715,0.50135388,0.456221348,0.489015133,0.470243503,0.443985846,0.510571613,0.54014742,0.443992602,0,0.677733734,0.5,0.333065499,0.568725097,0.47028689,0.523141888,0.512407523,0.503832484,0.543106707,0.47927348,0.419797481,0.351536907,0.496929939,0.605933551,0.676229583,0.441093361,0.536387042,0.424857351,0.499788554,0.340286353,0.529842233,0.498861057,0.537631915
Udyr,0.393448601,0.472993833,0.475016496,0.547887914,0.558710875,0.494741609,0.502507673,0.495924735,0.50123656,0.447264062,0.491992041,0.552271238,0.458797783,0.44458038,0.446140424,0.496830342,0.492732108,0.567809656,0.495229098,0.534881584,0.486980125,0.290824814,0.497544764,0.482897894,0.497692625,0.531235448,0.543541093,0.449777428,0.539031351,0.511959509,0.591406742,0.509336926,0.467169109,0.495551134,0.574541712,0.651727256,0.353317571,0.504128039,0.415077486,0.593360972,0.585763403,0.557011156,0.390994496,0.327689141,0.499653676,0.5,0.501845235,0.557878214,0.5,0.444357037,0.475141356,0.57790583,0.496375533,0.548360526,0.373571317,0.496077113,0.602263118,0.539279271,0.492105661,0.50120527,0.590230005,0.401474813,0.463291108,0.605392141,0.465573933,0.544144999,0.441437515,0.520448858,0.57873799,0.430232512,0.270966303,0.501918062,0.557244457,0.438240827,0.464725949,0.550209397,0.444580475,0.496203425,0.422798195,0.494205306,0.266265485,0.435624717,0.50579467,0.547872628,0.592704655,0.314721134,0.46604212,0.534264692,0.545033458,0.549836939,0.54218517,0.500539194,0.574182837,0.555959717,0.631893603,0.44130926,0.572230988,0.243710016,0.53619342,0.345002065,0.509137017,0.609017048,0.450283925,0.506701418,0.497752367,0.499508953,0.581963232,0.501819931,0.529333612,0.505537594,0.585621544,0.435721963,0.536143001,0.587491534,0.461200662,0.432383602,0.453029974,0.495765864,0.350173141,0.542803352,0.506809726,0.677733734,0,0.498941236,0.495765864,0.542048607,0.538095481,0.456513305,0.488435801,0.605588456,0.596335182,0.522222689,0.37940611,0.495386913,0.49156201,0.602727816,0.558258521,0.507141933,0.437192522,0.527169146,0.582169635,0.412951368,0.469840542,0.587367728,0.456836953
Urgot,0.61693292,0.658324877,0.476818894,0.447573075,0.500638354,0.549525786,0.544769296,0.492574239,0.502253203,0.502336914,0.536965729,0.461347935,0.468129579,0.539427584,0.495553011,0.494224394,0.509516621,0.595780065,0.751738347,0.588006942,0.527975034,0.663880202,0.495526181,0.523082592,0.421810793,0.501413149,0.49952291,0.490399317,0.464080958,0.402453236,0.433358911,0.433274538,0.577773066,0.615554244,0.485530557,0.411575848,0.660805312,0.695995816,0.421272675,0.608818495,0.501058768,0.506954317,0.506354046,0.473080503,0.383280797,0.5,0.503362302,0.480544353,0.5,0.789506774,0.405226048,0.421340282,0.363927868,0.33326053,0.49895232,0.67570892,0.587854764,0.537340527,0.580850816,0.502196188,0.351353212,0.487319604,0.472280557,0.493050378,0.559827252,0.51139319,0.478422636,0.485235694,0.555144408,0.721561131,0.550812691,0.503495004,0.508016052,0.586579809,0.462480946,0.506321614,0.455038127,0.513043905,0.475684473,0.532406263,0.55781258,0.453114148,0.629592177,0.73359663,0.625352297,0.575094175,0.553526201,0.378757843,0.591961738,0.453424179,0.553377595,0.576423989,0.418178451,0.639185267,0.343250646,0.503293119,0.684834564,0.435713728,0.537408985,0.459716352,0.541114204,0.407629553,0.515496098,0.387981477,0.554082239,0.499105236,0.520862907,0.5314961,0.51394669,0.495331387,0.441969559,0.548191049,0.566039916,0.432063223,0.525926669,0.793862806,0.460431732,0.492284751,0.641502506,0.655010002,0.432971465,0.5,0.498941236,0,0.492284751,0.497116967,0.51074531,0.61203327,0.545164315,0.407433168,0.586310228,0.474856542,0.500667067,0.491594245,0.425540107,0.506904569,0.521389255,0.574820527,0.491500297,0.662565571,0.443869097,0.538979702,0.491813914,0.495563794,0.508261743
Varus,0.493713944,0.572293859,0.450402298,0.527697316,0.516486414,0.577647523,0.555179923,0.724301031,0.773711394,0.524156539,0.453758761,0.477589391,0.446448948,0.562520534,0.524284495,0.618966233,0.551735434,0.435446602,0.506794649,0.511466206,0.501901714,0.523358059,0.347376109,0.485897464,0.469634823,0.461258877,0.526440461,0.429024779,0.463892447,0.557617024,0.451777027,0.422768232,0.556867291,0.469742221,0.46483602,0.449956135,0.472489669,0.510530331,0.530075759,0.413288327,0.504234153,0.572366051,0.527450144,0.490095838,0.531249101,0.705970409,0.62488566,0.96378865,0.500342899,0.40899223,0.481027622,0.490253549,0.415083274,0.43350404,0.546730992,0.518442144,0.464450259,0.621835594,0.501317411,0.266786775,0.403656529,0.477272462,0.456739695,0.425290237,0.733877483,0.558739139,0.511291158,0.482865288,0.550922802,0.462523672,0.549828463,0.256348468,0.475868144,0.494106711,0.454348358,0.574717202,0.569119935,0.57856658,0.444645565,0.49616157,0.572660033,0.483531368,0.445768443,0.46331007,0.424541358,0.503021774,0.553306588,0.41741943,0.624093123,0.541400839,0.558663785,0.489148135,0.535449908,0.475019431,0.468780396,0.522303641,0.401935786,0.41631994,0.474259831,0.568141021,0.555278877,0.448588054,0.493098273,0.552405032,0.483621414,0.550353655,0.536442235,0.503704519,0.628982776,0.515746807,0.643994548,0.496729361,0.432775851,0.444984363,0.551220346,0.595455675,0.500379146,0.717359323,0.478686669,0.429608845,0.482812536,0.333065499,0.495765864,0.492284751,0,0.56003758,0.565325214,0.463084347,0.543710958,0.544494934,0.558600544,0.545638619,0.572383273,0.975993597,0.475615315,0.544305722,0.440694316,0.488268954,0.422498093,0.523387341,0.459850739,0.442900096,0.527059147,0.455480944,0.488040763
Vayne,0.4281311,0.696872474,0.654675668,0.571481257,0.441759301,0.681304365,0.577069327,0.604829476,0.690727821,0.638607182,0.526161544,0.458760507,0.464286748,0.544695135,0.5298988,0.583740484,0.657130831,0.704717718,0.439003762,0.595589996,0.607763674,0.630786692,0.6515653,0.547750532,0.520616681,0.378393325,0.610006525,0.536467187,0.612927654,0.648253648,0.601938799,0.654681493,0.536481581,0.526467806,0.552418391,0.50329821,0.410716536,0.607213184,0.545845707,0.704688385,0.54075989,0.517122975,0.57637747,0.630578578,0.685959047,0.925440424,0.761166759,0.436508573,0.664818261,0.455626612,0.415684672,0.545380114,0.650573426,0.646384326,0.504294792,0.658401068,0.506516911,0.522411878,0.610020754,0.511339404,0.648667744,0.523144743,0.405377084,0.648008491,0.610103827,0.553283502,0.631017056,0.534300026,0.598365919,0.425029068,0.423943393,0.708291754,0.629999139,0.481660167,0.42574552,0.552321252,0.544697963,0.725995944,0.547900639,0.567798871,0.470927288,0.515514938,0.683948549,0.506516788,0.553657443,0.633878298,0.617520784,0.596506964,0.643621479,0.49499094,0.584999125,0.449219827,0.685007056,0.57128636,0.751410803,0.716642623,0.536615682,0.508938354,0.78817968,0.583110039,0.438501986,0.4127444,0.456538351,0.65743389,0.657048827,0.615034581,0.435403805,0.46261811,0.642941628,0.656272824,0.661937645,0.590573762,0.618208519,0.647405389,0.609507783,0.641406273,0.469560361,0.645167587,0.534804939,0.637751605,0.509207756,0.568725097,0.542048607,0.497116967,0.56003758,0,0.684807264,0.551406789,0.529532917,0.712871706,0.618036139,0.611879095,0.568212204,0.620033112,0.543234944,0.573914767,0.787680305,0.603104875,0.508417129,0.632872055,0.640482273,0.625449224,0.555858606,0.518648401,0.471536643
Veigar,0.542797962,0.523183036,0.648741978,0.543537097,0.436102165,0.650618105,0.620076626,0.602480339,0.584707007,0.497216682,0.655763407,0.389992691,0.38592911,0.548554949,0.538421878,0.611705126,0.553122596,0.490389712,0.602543075,0.596537475,0.638594741,0.569279556,0.588804576,0.512941242,0.57730271,0.506959139,0.604168448,0.560818205,0.477863258,0.674457178,0.900237577,0.651028757,0.51774563,0.565022115,0.588648577,0.570917544,0.547260762,0.570365413,0.565872655,0.627867556,0.504502211,0.516977929,0.555400339,0.509852591,0.636297699,0.658225032,0.619515439,0.467412136,0.617436409,0.694223378,0.474786438,0.574113014,0.649287277,0.620241267,0.555768745,0.606769232,0.5259424,0.466630188,0.550994803,0.645602261,0.923870196,0.460773977,0.492696417,0.775290033,0.618422931,0.509501518,0.700640332,0.793213198,0.80852456,0.557749963,0.556990439,0.801642687,0.539595287,0.670694073,0.532266856,0.715843019,0.790180598,0.886229125,0.539940253,0.524520862,0.501906738,0.627002493,0.643400848,0.555940594,0.645813769,0.59281977,0.739553715,0.575411456,0.465069091,0.764335164,0.531490438,0.558609554,0.53859604,0.643760469,0.576102891,0.569271017,0.587514472,0.487764533,0.65784888,0.603683973,0.564864915,0.72252633,0.475438967,0.66859648,0.64124101,0.57152446,0.251188461,0.678307609,0.760544362,0.593805594,0.75331393,0.806980439,0.781943129,0.590411683,0.39110617,0.650157263,0.840262993,0.587620489,0.459321452,0.569271353,0.766621533,0.47028689,0.538095481,0.51074531,0.565325214,0.684807264,0,0.4910647,0.502545229,0.701955209,0.611403663,0.61326716,0.569419003,0.559082663,0.781187989,0.537072913,0.652282204,0.741870894,0.583676258,0.754027744,0.704399192,0.558505813,0.491746392,0.570597902,0.35266284
Vel'Koz,0.577999834,0.571718609,0.445016112,0.763728773,0.465307552,0.45748968,0.650453011,0.373881252,0.506943895,0.670741358,0.53037509,0.471653269,0.512295805,0.609548862,0.694894787,0.378480808,0.422310023,0.621510746,0.482799406,0.691792763,0.536750276,0.589873519,0.395858942,0.46847355,0.517573386,0.433800629,0.467650253,0.572379115,0.478769287,0.53994801,0.368000595,0.551167998,0.498981705,0.421688142,0.564696176,0.494901895,0.576080048,0.640333135,0.451449495,0.452308291,0.456513131,0.655758421,0.565914483,0.506028952,0.597670787,0.466345155,0.409274313,0.374045642,0.470344742,0.595108608,0.43991443,0.652372673,0.480166973,0.506383048,0.386423083,0.614227181,0.577506373,0.496209134,0.456917076,0.465758806,0.553552179,0.527923429,0.652856336,0.324841765,0.456107906,0.565507354,0.729592421,0.58240673,0.600100335,0.496476048,0.500445032,0.620978796,0.421378686,0.640362434,0.755171864,0.584452422,0.730749782,0.421286789,0.526827018,0.592001529,0.494441087,0.501120917,0.543597817,0.580220734,0.581301115,0.610766506,0.70233361,0.557621119,0.596125512,0.424484747,0.55695475,0.523367049,0.49978387,0.622545072,0.611644287,0.63092893,0.436366457,0.529283099,0.738738496,0.534014836,0.43301416,0.526241486,0.514359736,0.602041753,0.446736106,0.440749749,0.422279382,0.574518747,0.420805021,0.437775106,0.481681471,0.673135367,0.785287217,0.495047923,0.642574728,0.551606335,0.635910254,0.468881592,0.44829074,0.542158572,0.513316003,0.523141888,0.456513305,0.61203327,0.463084347,0.551406789,0.4910647,0,0.442138459,0.510743175,0.507249558,0.486214959,0.440400338,0.467844442,0.462813486,0.410211266,0.494319788,0.515189581,0.684977771,0.515246472,0.382133159,0.509501737,0.744626754,0.463739779,0.503355823
Vi,0.425592694,0.623453872,0.535926654,0.428814171,0.840203655,0.655420417,0.540629262,0.540313163,0.534168174,0.515020723,0.415354687,0.482695269,0.523548215,0.463947994,0.563819353,0.541510351,0.508595292,0.547517569,0.477324047,0.472301338,0.564342826,0.631727479,0.49834299,0.568084547,0.673060979,0.557292594,0.430065391,0.478175795,0.453789376,0.447801081,0.397541528,0.63756923,0.609262196,0.462297034,0.618685157,0.442851792,0.390213353,0.490964826,0.495434181,0.483127526,0.374348365,0.434307877,0.678811361,0.65122728,0.452111128,0.542379781,0.538253024,0.486366634,0.5,0.584257608,0.557701011,0.515172651,0.507788192,0.504152065,0.621717885,0.553117862,0.528330312,0.908006413,0.571649221,0.500813423,0.44354875,0.884331385,0.524180667,0.401032899,0.524788026,0.469691709,0.555347835,0.512833216,0.550724076,0.557909065,0.529832608,0.472257113,0.513625157,0.55111439,0.461279832,0.509436266,0.504809989,0.485223686,0.783531407,0.709581238,0.668027609,0.559940332,0.446102597,0.553718506,0.508876933,0.48009977,0.476588627,0.516307849,0.571317315,0.505020733,0.440041666,0.896261416,0.444410066,0.554850728,0.513532021,0.480954078,0.455900524,0.486748706,0.482635952,0.509357222,0.507077603,0.542757641,0.588474265,0.535013737,0.451176689,0.454874464,0.501774392,0.516592857,0.551721271,0.495672941,0.430064715,0.490802895,0.528637464,0.493936286,0.608303863,0.520383823,0.525611016,0.458969245,0.738400021,0.407670999,0.45325477,0.512407523,0.488435801,0.545164315,0.543710958,0.529532917,0.502545229,0.442138459,0,0.529417622,0.566976847,0.472676595,0.580148781,0.537475768,0.452708704,0.673768338,0.424953358,0.571295875,0.567093338,0.680726715,0.496141968,0.542664504,0.586842347,0.529046701,0.573249581
Viktor,0.375335432,0.677564075,0.469057295,0.463725778,0.481037871,0.698862556,0.575985189,0.508570444,0.571468088,0.447917105,0.377943883,0.47490078,0.549853932,0.524520652,0.450570275,0.514157657,0.67115023,0.738894901,0.482759263,0.532672283,0.771858345,0.447186735,0.549545358,0.611928146,0.450761089,0.519008034,0.224926081,0.53500914,0.348049978,0.738648152,0.675093134,0.612958857,0.546051097,0.47851216,0.562650207,0.512909785,0.470322627,0.528772767,0.541003893,0.586518701,0.446966133,0.455224798,0.467213198,0.496390021,0.711082925,0.605444168,0.533392123,0.47119965,0.543598148,0.392942741,0.51872313,0.674879605,0.654657479,0.557390129,0.591350144,0.621004546,0.449436622,0.470668686,0.57128049,0.546382468,0.570912085,0.497264038,0.528584569,0.587522556,0.53248243,0.61968866,0.529382348,0.717055314,0.616453087,0.520963357,0.434076124,0.492878963,0.339758488,0.40398336,0.550555413,0.590309411,0.428175442,0.53072639,0.542040494,0.571010937,0.424319495,0.530356035,0.638984198,0.552867297,0.758387153,0.581112471,0.663706003,0.703010076,0.652943193,0.53771401,0.505680888,0.526464392,0.639540585,0.605090529,0.688078566,0.726959416,0.541606705,0.586965268,0.628539791,0.632376469,0.396497379,0.533897563,0.359037954,0.61871025,0.700433387,0.505332386,0.438905825,0.580067045,0.572052374,0.728276992,0.508724145,0.502174241,0.455945131,0.711872264,0.715953357,0.484691948,0.499379944,0.403448649,0.514782003,0.567581056,0.745976701,0.503832484,0.605588456,0.407433168,0.544494934,0.712871706,0.701955209,0.510743175,0.529417622,0,0.743085086,0.559589114,0.527353075,0.544141959,0.55428831,0.56031712,0.719823096,0.566236031,0.493527979,0.562379989,0.764260496,0.408808863,0.519466023,0.595287389,0.519015117
Vladimir,0.520281826,0.676253429,0.498908176,0.420519818,0.58540889,0.790290103,0.547764777,0.496865667,0.552733186,0.629387066,0.43408391,0.446795191,0.583655392,0.595075728,0.53748513,0.55731365,0.632558293,0.751229385,0.593078018,0.580842406,0.71868257,0.575400164,0.460165198,0.62252016,0.453896929,0.50673257,0.44613685,0.534502807,0.634145913,0.715961178,0.723621298,0.615715988,0.781015228,0.199276367,0.632478899,0.496551746,0.477578873,0.569880318,0.621247049,0.55238761,0.468112979,0.465798413,0.607717707,0.683191935,0.694228574,0.5859514,0.642747684,0.442898437,0.533942836,0.677647205,0.386973114,0.719828956,0.621711828,0.65014227,0.462347066,0.555316585,0.503265605,0.547750265,0.561189822,0.455850085,0.520862701,0.584028014,0.552758306,0.721054553,0.701950675,0.556274242,0.595055432,0.774180622,0.731067667,0.595172303,0.465523227,0.556482866,0.609895932,0.595227791,0.541835571,0.592687613,0.637221344,0.533380371,0.454073951,0.700961495,0.509836414,0.653796929,0.657679067,0.712740584,0.787742954,0.781340561,0.724680216,0.806183816,0.526072244,0.536855569,0.562725141,0.600772264,0.661410666,0.772572049,0.62818996,0.996418339,0.705576369,0.520700366,0.684262176,0.659353272,0.48697067,0.503214004,0.438335705,0.721531809,0.76250708,0.46822294,0.400926368,0.597155819,0.642333812,0.685907315,0.670055222,0.604029178,0.622406172,0.743297958,0.645209502,0.746943616,0.497600275,0.461253791,0.525160377,0.54414593,0.687520408,0.543106707,0.596335182,0.586310228,0.558600544,0.618036139,0.611403663,0.507249558,0.566976847,0.743085086,0,0.562070234,0.520996446,0.464094911,0.523044265,0.555700608,0.787260574,0.565225765,0.576614977,0.564094454,0.848036325,0.496604845,0.633397818,0.54004317,0.483818822
Volibear,0.42198079,0.567546092,0.520055423,0.517785548,0.500971554,0.753005523,0.519986858,0.510830514,0.485682417,0.551098499,0.43906969,0.402579859,0.450226478,0.60274644,0.570956401,0.516018381,0.423443183,0.643456749,0.610652129,0.637385392,0.60297574,0.554853182,0.505768784,0.603185797,0.493946818,0.463658449,0.471689336,0.37945552,0.557550932,0.526945044,0.550543515,0.568448668,0.44999352,0.464323882,0.499602195,0.579829892,0.55074315,0.556358377,0.17587736,0.522792721,0.595791643,0.598912698,0.710045281,0.647186576,0.561477442,0.567058362,0.559121572,0.445250376,0.541133625,0.516441427,0.666607335,0.542976234,0.573762455,0.667055845,0.558982078,0.702375411,0.473747178,0.464518,0.544857496,0.546582574,0.665940643,0.552664545,0.419121893,0.524198205,0.554283812,0.584790745,0.49902882,0.553906081,0.630991648,0.629632866,0.417895111,0.527493675,0.641370039,0.544694648,0.440464195,0.742648176,0.531941356,0.594317704,0.532327565,0.497658724,0.491971835,0.604628451,0.497749343,0.425531279,0.641735005,0.628060163,0.613255719,0.568344267,0.604507064,0.687631074,0.590498446,0.478675597,0.443232938,0.756751908,0.657233827,0.566402883,0.523751355,0.522100635,0.544838311,0.690356556,0.584365365,0.631743467,0.548844,0.547039966,0.555756522,0.501826433,0.466698037,0.601600755,0.546200721,0.65375606,0.566419887,0.651905194,0.613001086,0.598013862,0.644873473,0.573426309,0.510484763,0.54640133,0.383106851,0.751184994,0.537784598,0.47927348,0.522222689,0.474856542,0.545638619,0.611879095,0.61326716,0.486214959,0.472676595,0.559589114,0.562070234,0,0.664025859,0.516492636,0.411721525,0.554710409,0.577594976,0.55607909,0.422350244,0.586380833,0.636619107,0.562237205,0.467392486,0.540352776,0.368810905
Warwick,0.56205062,0.616513376,0.590861724,0.576743058,0.513746569,0.62317611,0.518559054,0.568297961,0.515425902,0.479414936,0.480289465,0.387877514,0.3809668,0.477036705,0.468837413,0.561032774,0.507161807,0.557652549,0.679689472,0.478356227,0.64036067,0.683104653,0.520934775,0.732179799,0.500278888,0.457978499,0.509861487,0.53434101,0.581376971,0.4117602,0.47851132,0.537934871,0.605317477,0.446137991,0.321877034,0.467490343,0.523519589,0.355020382,0.587728295,0.610363961,0.563303992,0.521673301,0.58451868,0.57083085,0.427598647,0.533017195,0.513098371,0.57695854,0.5,0.57202579,0.730474725,0.489109896,0.522102706,0.446369314,0.737561553,0.612204083,0.472798337,0.728686716,0.574973211,0.489723163,0.563597391,0.316147468,0.35982232,0.479841555,0.647950959,0.439318193,0.542575831,0.583031347,0.467156193,0.559644633,0.718538558,0.461023089,0.574935392,0.549722255,0.422409842,0.578668826,0.502270811,0.556298249,0.623281269,0.460823073,0.774603565,0.555368415,0.432532682,0.474699279,0.429778545,0.53616951,0.487268425,0.314955581,0.467009853,0.493541964,0.709470245,0.346932097,0.618167945,0.527772639,0.607738354,0.523620657,0.530735219,0.481321573,0.508774703,0.662668852,0.664531579,0.409364388,0.736277979,0.307806297,0.749687776,0.469288788,0.404073407,0.258272594,0.611629791,0.618944839,0.514061001,0.631593589,0.513193817,0.525604112,0.502523333,0.467535887,0.418675375,0.490171051,0.801857655,0.525946171,0.453064117,0.419797481,0.37940611,0.500667067,0.572383273,0.568212204,0.569419003,0.440400338,0.580148781,0.527353075,0.520996446,0.664025859,0,0.570955968,0.435910354,0.653137623,0.540422439,0.427704411,0.484147603,0.642426856,0.587872962,0.522997544,0.430806214,0.538231894,0.405276998
